panukb_phenotype_id,trait_type,phenocode,pheno_sex,coding,modifier,description,description_more,coding_description,category,pops,num_pops,pops_pass_qc,num_pops_pass_qc,is_binary,is_quantitative,is_both_sexes,filename,filename_tabix,aws_path,aws_path_tabix,n_cases_AFR,n_cases_AMR,n_cases_CSA,n_cases_EAS,n_cases_EUR,n_cases_MID,n_controls_AFR,n_controls_AMR,n_controls_CSA,n_controls_EAS,n_controls_EUR,n_controls_MID,phenotype_qc_AFR,phenotype_qc_AMR,phenotype_qc_CSA,phenotype_qc_EAS,phenotype_qc_EUR,phenotype_qc_MID
continuous|DBP|both_sexes||combined_medadj_raw,continuous,DBP,both_sexes,,combined_medadj_raw,"Diastolic blood pressure, combined automated + manual reading, adjusted by medication","Combination of DBP automated (4079) + manual (94) reading, adjusted by the use of blood pressure lowering medication (6153_2 and 6177_2)",,,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,False,True,True,continuous-DBP-both_sexes-combined_medadj_raw.tsv.bgz,continuous-DBP-both_sexes-combined_medadj_raw.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-DBP-both_sexes-combined_medadj_raw.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-DBP-both_sexes-combined_medadj_raw.tsv.bgz.tbi,6408.0,950.0,8398.0,2564.0,417003.0,1522.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
continuous|DBP|both_sexes||combined_raw,continuous,DBP,both_sexes,,combined_raw,"Diastolic blood pressure, combined automated + manual reading",Combination of DBP automated (4079) + manual (94) reading,,,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,False,True,True,continuous-DBP-both_sexes-combined_raw.tsv.bgz,continuous-DBP-both_sexes-combined_raw.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-DBP-both_sexes-combined_raw.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-DBP-both_sexes-combined_raw.tsv.bgz.tbi,6614.0,980.0,8842.0,2705.0,420136.0,1590.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
continuous|LDLC|both_sexes||medadj_irnt,continuous,LDLC,both_sexes,,medadj_irnt,"LDL direct, adjusted by medication",LDLC (30780) adjusted by the use of cholesterol lowering medication (6153_1 and 6177_1),,,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR,MID",3,False,True,True,continuous-LDLC-both_sexes-medadj_irnt.tsv.bgz,continuous-LDLC-both_sexes-medadj_irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-LDLC-both_sexes-medadj_irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-LDLC-both_sexes-medadj_irnt.tsv.bgz.tbi,6006.0,912.0,7985.0,2438.0,398402.0,1437.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,PASS
continuous|LDLC|both_sexes||medadj_raw,continuous,LDLC,both_sexes,,medadj_raw,"LDL direct, adjusted by medication",LDLC (30780) adjusted by the use of cholesterol lowering medication (6153_1 and 6177_1),,,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,False,True,True,continuous-LDLC-both_sexes-medadj_raw.tsv.bgz,continuous-LDLC-both_sexes-medadj_raw.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-LDLC-both_sexes-medadj_raw.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-LDLC-both_sexes-medadj_raw.tsv.bgz.tbi,6006.0,912.0,7985.0,2438.0,398402.0,1437.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
continuous|MAP|both_sexes||auto_irnt,continuous,MAP,both_sexes,,auto_irnt,"Mean arterial pressure, automated reading",(SBP [4080] + 2 * DBP [4079]) / 3,,,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,False,True,True,continuous-MAP-both_sexes-auto_irnt.tsv.bgz,continuous-MAP-both_sexes-auto_irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-MAP-both_sexes-auto_irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-MAP-both_sexes-auto_irnt.tsv.bgz.tbi,6551.0,959.0,8641.0,2600.0,396663.0,1541.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
continuous|MAP|both_sexes||auto_medadj_irnt,continuous,MAP,both_sexes,,auto_medadj_irnt,"Mean arterial pressure, automated reading, adjusted by medication","(SBP [4080] + 2 * DBP [4079]) / 3, adjusted by the use of blood pressure lowering medication (6153_2 and 6177_2)",,,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,False,True,True,continuous-MAP-both_sexes-auto_medadj_irnt.tsv.bgz,continuous-MAP-both_sexes-auto_medadj_irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-MAP-both_sexes-auto_medadj_irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-MAP-both_sexes-auto_medadj_irnt.tsv.bgz.tbi,6350.0,930.0,8206.0,2466.0,393858.0,1474.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
continuous|MAP|both_sexes||auto_medadj_raw,continuous,MAP,both_sexes,,auto_medadj_raw,"Mean arterial pressure, automated reading, adjusted by medication","(SBP [4080] + 2 * DBP [4079]) / 3, adjusted by the use of blood pressure lowering medication (6153_2 and 6177_2)",,,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EAS,EUR",3,False,True,True,continuous-MAP-both_sexes-auto_medadj_raw.tsv.bgz,continuous-MAP-both_sexes-auto_medadj_raw.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-MAP-both_sexes-auto_medadj_raw.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-MAP-both_sexes-auto_medadj_raw.tsv.bgz.tbi,6350.0,930.0,8206.0,2466.0,393858.0,1474.0,,,,,,,h2_z_insignificant,n_too_low,PASS,PASS,PASS,h2_z_insignificant
continuous|MAP|both_sexes||auto_raw,continuous,MAP,both_sexes,,auto_raw,"Mean arterial pressure, automated reading",(SBP [4080] + 2 * DBP [4079]) / 3,,,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,False,True,True,continuous-MAP-both_sexes-auto_raw.tsv.bgz,continuous-MAP-both_sexes-auto_raw.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-MAP-both_sexes-auto_raw.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-MAP-both_sexes-auto_raw.tsv.bgz.tbi,6551.0,959.0,8641.0,2600.0,396663.0,1541.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
continuous|MAP|both_sexes||combined_irnt,continuous,MAP,both_sexes,,combined_irnt,"Mean arterial pressure, combined automated + manual reading","(SBP [4080, 93] + 2 * DBP [4079, 94]) / 3",,,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,False,True,True,continuous-MAP-both_sexes-combined_irnt.tsv.bgz,continuous-MAP-both_sexes-combined_irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-MAP-both_sexes-combined_irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-MAP-both_sexes-combined_irnt.tsv.bgz.tbi,6614.0,980.0,8842.0,2705.0,420134.0,1590.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
continuous|MAP|both_sexes||combined_medadj_irnt,continuous,MAP,both_sexes,,combined_medadj_irnt,"Mean arterial pressure, combined automated + manual reading, adjusted by medication","(SBP [4080, 93] + 2 * DBP [4079, 94]) / 3, adjusted by the use of blood pressure lowering medication (6153_2 and 6177_2)",,,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,False,True,True,continuous-MAP-both_sexes-combined_medadj_irnt.tsv.bgz,continuous-MAP-both_sexes-combined_medadj_irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-MAP-both_sexes-combined_medadj_irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-MAP-both_sexes-combined_medadj_irnt.tsv.bgz.tbi,6408.0,950.0,8398.0,2564.0,417001.0,1522.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
continuous|MAP|both_sexes||combined_medadj_raw,continuous,MAP,both_sexes,,combined_medadj_raw,"Mean arterial pressure, combined automated + manual reading, adjusted by medication","(SBP [4080, 93] + 2 * DBP [4079, 94]) / 3, adjusted by the use of blood pressure lowering medication (6153_2 and 6177_2)",,,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,False,True,True,continuous-MAP-both_sexes-combined_medadj_raw.tsv.bgz,continuous-MAP-both_sexes-combined_medadj_raw.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-MAP-both_sexes-combined_medadj_raw.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-MAP-both_sexes-combined_medadj_raw.tsv.bgz.tbi,6408.0,950.0,8398.0,2564.0,417001.0,1522.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
continuous|MAP|both_sexes||combined_raw,continuous,MAP,both_sexes,,combined_raw,"Mean arterial pressure, combined automated + manual reading","(SBP [4080, 93] + 2 * DBP [4079, 94]) / 3",,,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,False,True,True,continuous-MAP-both_sexes-combined_raw.tsv.bgz,continuous-MAP-both_sexes-combined_raw.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-MAP-both_sexes-combined_raw.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-MAP-both_sexes-combined_raw.tsv.bgz.tbi,6614.0,980.0,8842.0,2705.0,420134.0,1590.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
continuous|MAP|both_sexes||manual_medadj_raw,continuous,MAP,both_sexes,,manual_medadj_raw,"Mean arterial pressure, manual reading, adjusted by medication","(SBP [93] + 2 * DBP [94]) / 3, adjusted by the use of blood pressure lowering medication (6153_2 and 6177_2)",,,"CSA,EAS,EUR",3,"EAS,EUR",2,False,True,True,continuous-MAP-both_sexes-manual_medadj_raw.tsv.bgz,continuous-MAP-both_sexes-manual_medadj_raw.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-MAP-both_sexes-manual_medadj_raw.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-MAP-both_sexes-manual_medadj_raw.tsv.bgz.tbi,,,371.0,159.0,35367.0,,,,,,,,,,h2_z_insignificant,PASS,PASS,
continuous|MAP|both_sexes||manual_raw,continuous,MAP,both_sexes,,manual_raw,"Mean arterial pressure, manual reading",(SBP [93] + 2 * DBP [94]) / 3,,,"AFR,CSA,EAS,EUR",4,"EAS,EUR",2,False,True,True,continuous-MAP-both_sexes-manual_raw.tsv.bgz,continuous-MAP-both_sexes-manual_raw.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-MAP-both_sexes-manual_raw.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-MAP-both_sexes-manual_raw.tsv.bgz.tbi,167.0,,395.0,170.0,35867.0,,,,,,,,h2_z_insignificant,,h2_z_insignificant,PASS,PASS,
continuous|NAP|both_sexes||irnt,continuous,NAP,both_sexes,,irnt,Non-albumin protein,Total protein (30860) - Albumin (30600),,,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EAS,EUR",3,False,True,True,continuous-NAP-both_sexes-irnt.tsv.bgz,continuous-NAP-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-NAP-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-NAP-both_sexes-irnt.tsv.bgz.tbi,5765.0,858.0,7707.0,2344.0,368642.0,1367.0,,,,,,,h2_z_insignificant,n_too_low,PASS,PASS,PASS,h2_z_insignificant
continuous|PP|both_sexes||auto_irnt,continuous,PP,both_sexes,,auto_irnt,"Pulse pressure, automated reading",SBP (4080) - DBP (4079),,,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EAS,EUR,MID",4,False,True,True,continuous-PP-both_sexes-auto_irnt.tsv.bgz,continuous-PP-both_sexes-auto_irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-PP-both_sexes-auto_irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-PP-both_sexes-auto_irnt.tsv.bgz.tbi,6551.0,959.0,8641.0,2600.0,396663.0,1541.0,,,,,,,h2_z_insignificant,n_too_low,PASS,PASS,PASS,PASS
continuous|PP|both_sexes||auto_medadj_irnt,continuous,PP,both_sexes,,auto_medadj_irnt,"Pulse pressure, automated reading, adjusted by medication","SBP (4080) - DBP (4079), adjusted by the use of blood pressure lowering medication (6153_2 and 6177_2)",,,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR,MID",3,False,True,True,continuous-PP-both_sexes-auto_medadj_irnt.tsv.bgz,continuous-PP-both_sexes-auto_medadj_irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-PP-both_sexes-auto_medadj_irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-PP-both_sexes-auto_medadj_irnt.tsv.bgz.tbi,6350.0,930.0,8206.0,2466.0,393858.0,1474.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,PASS
continuous|PP|both_sexes||auto_medadj_raw,continuous,PP,both_sexes,,auto_medadj_raw,"Pulse pressure, automated reading, adjusted by medication","SBP (4080) - DBP (4079), adjusted by the use of blood pressure lowering medication (6153_2 and 6177_2)",,,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR,MID",3,False,True,True,continuous-PP-both_sexes-auto_medadj_raw.tsv.bgz,continuous-PP-both_sexes-auto_medadj_raw.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-PP-both_sexes-auto_medadj_raw.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-PP-both_sexes-auto_medadj_raw.tsv.bgz.tbi,6350.0,930.0,8206.0,2466.0,393858.0,1474.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,PASS
continuous|PP|both_sexes||auto_raw,continuous,PP,both_sexes,,auto_raw,"Pulse pressure, automated reading",SBP (4080) - DBP (4079),,,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EAS,EUR",3,False,True,True,continuous-PP-both_sexes-auto_raw.tsv.bgz,continuous-PP-both_sexes-auto_raw.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-PP-both_sexes-auto_raw.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-PP-both_sexes-auto_raw.tsv.bgz.tbi,6551.0,959.0,8641.0,2600.0,396663.0,1541.0,,,,,,,h2_z_insignificant,n_too_low,PASS,PASS,PASS,h2_z_insignificant
continuous|PP|both_sexes||combined_irnt,continuous,PP,both_sexes,,combined_irnt,"Pulse pressure, combined automated + manual reading","SBP (4080, 93) - DBP (4079, 94)",,,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR,MID",3,False,True,True,continuous-PP-both_sexes-combined_irnt.tsv.bgz,continuous-PP-both_sexes-combined_irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-PP-both_sexes-combined_irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-PP-both_sexes-combined_irnt.tsv.bgz.tbi,6614.0,980.0,8842.0,2705.0,420134.0,1590.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,PASS
continuous|PP|both_sexes||combined_medadj_irnt,continuous,PP,both_sexes,,combined_medadj_irnt,"Pulse pressure, combined automated + manual reading, adjusted by medication","SBP (4080, 93) - DBP (4079, 94), adjusted by the use of blood pressure lowering medication (6153_2 and 6177_2)",,,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EAS,EUR,MID",4,False,True,True,continuous-PP-both_sexes-combined_medadj_irnt.tsv.bgz,continuous-PP-both_sexes-combined_medadj_irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-PP-both_sexes-combined_medadj_irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-PP-both_sexes-combined_medadj_irnt.tsv.bgz.tbi,6408.0,950.0,8398.0,2564.0,417001.0,1522.0,,,,,,,h2_z_insignificant,n_too_low,PASS,PASS,PASS,PASS
continuous|PP|both_sexes||combined_medadj_raw,continuous,PP,both_sexes,,combined_medadj_raw,"Pulse pressure, combined automated + manual reading, adjusted by medication","SBP (4080, 93) - DBP (4079, 94), adjusted by the use of blood pressure lowering medication (6153_2 and 6177_2)",,,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR,MID",3,False,True,True,continuous-PP-both_sexes-combined_medadj_raw.tsv.bgz,continuous-PP-both_sexes-combined_medadj_raw.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-PP-both_sexes-combined_medadj_raw.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-PP-both_sexes-combined_medadj_raw.tsv.bgz.tbi,6408.0,950.0,8398.0,2564.0,417001.0,1522.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,PASS
continuous|PP|both_sexes||combined_raw,continuous,PP,both_sexes,,combined_raw,"Pulse pressure, combined automated + manual reading","SBP (4080, 93) - DBP (4079, 94)",,,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EAS,EUR,MID",4,False,True,True,continuous-PP-both_sexes-combined_raw.tsv.bgz,continuous-PP-both_sexes-combined_raw.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-PP-both_sexes-combined_raw.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-PP-both_sexes-combined_raw.tsv.bgz.tbi,6614.0,980.0,8842.0,2705.0,420134.0,1590.0,,,,,,,h2_z_insignificant,n_too_low,PASS,PASS,PASS,PASS
continuous|SBP|both_sexes||auto_medadj_irnt,continuous,SBP,both_sexes,,auto_medadj_irnt,"Systolic blood pressure, automated reading, adjusted by medication",SBP (automated reading; 4080) adjusted by the use of blood pressure lowering medication (6153_2 and 6177_2),,,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR,MID",3,False,True,True,continuous-SBP-both_sexes-auto_medadj_irnt.tsv.bgz,continuous-SBP-both_sexes-auto_medadj_irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-SBP-both_sexes-auto_medadj_irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-SBP-both_sexes-auto_medadj_irnt.tsv.bgz.tbi,6350.0,930.0,8206.0,2466.0,393858.0,1474.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,PASS
continuous|SBP|both_sexes||auto_medadj_raw,continuous,SBP,both_sexes,,auto_medadj_raw,"Systolic blood pressure, automated reading, adjusted by medication",SBP (automated reading; 4080) adjusted by the use of blood pressure lowering medication (6153_2 and 6177_2),,,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,False,True,True,continuous-SBP-both_sexes-auto_medadj_raw.tsv.bgz,continuous-SBP-both_sexes-auto_medadj_raw.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-SBP-both_sexes-auto_medadj_raw.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-SBP-both_sexes-auto_medadj_raw.tsv.bgz.tbi,6350.0,930.0,8206.0,2466.0,393858.0,1474.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
continuous|SBP|both_sexes||combined_irnt,continuous,SBP,both_sexes,,combined_irnt,"Systolic blood pressure, combined automated + manual reading",Combination of DBP automated (4080) + manual (93) reading,,,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EAS,EUR",3,False,True,True,continuous-SBP-both_sexes-combined_irnt.tsv.bgz,continuous-SBP-both_sexes-combined_irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-SBP-both_sexes-combined_irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-SBP-both_sexes-combined_irnt.tsv.bgz.tbi,6614.0,980.0,8842.0,2705.0,420134.0,1590.0,,,,,,,h2_z_insignificant,n_too_low,PASS,PASS,PASS,h2_z_insignificant
continuous|SBP|both_sexes||combined_medadj_irnt,continuous,SBP,both_sexes,,combined_medadj_irnt,"Systolic blood pressure, combined automated + manual reading, adjusted by medication","Combination of DBP automated (4080) + manual (93) reading, adjusted by the use of blood pressure lowering medication (6153_2 and 6177_2)",,,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,False,True,True,continuous-SBP-both_sexes-combined_medadj_irnt.tsv.bgz,continuous-SBP-both_sexes-combined_medadj_irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-SBP-both_sexes-combined_medadj_irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-SBP-both_sexes-combined_medadj_irnt.tsv.bgz.tbi,6408.0,950.0,8398.0,2564.0,417001.0,1522.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
continuous|SBP|both_sexes||combined_medadj_raw,continuous,SBP,both_sexes,,combined_medadj_raw,"Systolic blood pressure, combined automated + manual reading, adjusted by medication","Combination of DBP automated (4080) + manual (93) reading, adjusted by the use of blood pressure lowering medication (6153_2 and 6177_2)",,,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,False,True,True,continuous-SBP-both_sexes-combined_medadj_raw.tsv.bgz,continuous-SBP-both_sexes-combined_medadj_raw.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-SBP-both_sexes-combined_medadj_raw.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-SBP-both_sexes-combined_medadj_raw.tsv.bgz.tbi,6408.0,950.0,8398.0,2564.0,417001.0,1522.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
continuous|SBP|both_sexes||combined_raw,continuous,SBP,both_sexes,,combined_raw,"Systolic blood pressure, combined automated + manual reading",Combination of DBP automated (4080) + manual (93) reading,,,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EAS,EUR",3,False,True,True,continuous-SBP-both_sexes-combined_raw.tsv.bgz,continuous-SBP-both_sexes-combined_raw.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-SBP-both_sexes-combined_raw.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-SBP-both_sexes-combined_raw.tsv.bgz.tbi,6614.0,980.0,8842.0,2705.0,420134.0,1590.0,,,,,,,h2_z_insignificant,n_too_low,PASS,PASS,PASS,h2_z_insignificant
continuous|SBP|both_sexes||manual_medadj_raw,continuous,SBP,both_sexes,,manual_medadj_raw,"Systolic blood pressure, manual reading, adjusted by medication",SBP (manual reading; 93) adjusted by the use of blood pressure lowering medication (6153_2 and 6177_2),,,"AFR,CSA,EAS,EUR",4,"EAS,EUR",2,False,True,True,continuous-SBP-both_sexes-manual_medadj_raw.tsv.bgz,continuous-SBP-both_sexes-manual_medadj_raw.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-SBP-both_sexes-manual_medadj_raw.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-SBP-both_sexes-manual_medadj_raw.tsv.bgz.tbi,160.0,,371.0,159.0,35367.0,,,,,,,,h2_z_insignificant,,h2_z_insignificant,PASS,PASS,
continuous|Smoking|both_sexes||Ever_Never,continuous,Smoking,both_sexes,,Ever_Never,"Smoking status, ever vs never",Ever (previous + current smoker) vs never based on smoking status (20116),,,"AFR,AMR,CSA,EAS,EUR,MID",6,"AFR,EUR",2,False,True,True,continuous-Smoking-both_sexes-Ever_Never.tsv.bgz,continuous-Smoking-both_sexes-Ever_Never.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-Smoking-both_sexes-Ever_Never.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-Smoking-both_sexes-Ever_Never.tsv.bgz.tbi,6532.0,962.0,8632.0,2649.0,418817.0,1563.0,,,,,,,PASS,n_too_low,h2_z_insignificant,fail_ratio,PASS,h2_z_insignificant
continuous|eGFR|both_sexes||irnt,continuous,eGFR,both_sexes,,irnt,"Estimated glomerular filtration rate, serum creatinine",eGFR based on serum creatinine (30700) using the CKD-EPI formula,,,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR,MID",3,False,True,True,continuous-eGFR-both_sexes-irnt.tsv.bgz,continuous-eGFR-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-eGFR-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-eGFR-both_sexes-irnt.tsv.bgz.tbi,6217.0,939.0,8432.0,2574.0,401867.0,1502.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,PASS
continuous|eGFRcreacys|both_sexes||irnt,continuous,eGFRcreacys,both_sexes,,irnt,"Estimated glomerular filtration rate, cystain C",eGFR based on cystain C (30720) using the CKD-EPI formula,,,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,False,True,True,continuous-eGFRcreacys-both_sexes-irnt.tsv.bgz,continuous-eGFRcreacys-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-eGFRcreacys-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-eGFRcreacys-both_sexes-irnt.tsv.bgz.tbi,6212.0,939.0,8426.0,2574.0,401570.0,1501.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
